account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC005954,Prof. Bartholomäus Schulz B.A.,5954,Kleingewerbe,Energy,RosenPlatz 115,Nürnberg,South,90402,Interessent,1126571,50,2021-09-08
ACC005955,Dr. Bozena Ladeck B.Eng.,5955,Privatkunde,Energy,SternGasse 89,Hamburg,North,21029,Partner,419482,1,2020-10-30
ACC005956,Herr Thilo Lange B.Sc.,5956,Privatkunde,Energy,SchulAllee 131,Dortmund,West,44135,Interessent,464879,1,2021-02-14
ACC005957,Wojciech Carsten,5957,Privatkunde,Energy,TannenRing 20,Hamburg,North,21029,Partner,469412,1,2020-10-02
ACC005958,Ing. Hatice Dehmel MBA.,5958,Privatkunde,Energy,HauptWeg 58,Hamburg,North,21109,Kunde,171027,1,2023-06-30
ACC005959,Prof. Mira Putz,5959,Privatkunde,Energy,MondAllee 127,Altötting,South,84503,Partner,481327,1,2020-02-15
ACC005960,Atzler AG & Co. KGaA,5960,Kleingewerbe,Energy,WaldGasse 25,Leipzig,East,04229,Kunde,3832357,5,2020-01-15
ACC005961,Bauer e.V.,5961,Gewerbekunde,Energy,BahnhofAllee 61,Sindelfingen,South,71065,Kunde,1065598,10,2020-12-03
ACC005962,Klaus-Michael Döring,5962,Privatkunde,Energy,SonnenStraße 102,Verden,North,27283,Partner,400831,1,2023-03-05
ACC005963,Pia Lindau,5963,Privatkunde,Energy,BlumenGasse 145,Stuttgart,South,70173,Kunde,379892,1,2023-12-20
ACC005964,Karl Eckbauer,5964,Kleingewerbe,Energy,EichenStraße 121,Hamburg,North,20535,Interessent,2745527,100,2022-03-13
ACC005965,Putz,5965,Kleingewerbe,Energy,ParkPlatz 66,Hannover,North,30159,Partner,1706068,10,2023-06-08
ACC005966,Evangelos Süßebier,5966,Privatkunde,Energy,MondRing 94,Wasserburg am Inn,South,83512,Interessent,7119,1,2020-06-02
ACC005967,Gerda Mühle-Schwital,5967,Privatkunde,Energy,MarktStraße 130,Hamburg,North,21073,Partner,211458,1,2020-09-05
ACC005968,Ing. Monika Hölzenbecher B.Sc.,5968,Kleingewerbe,Energy,BahnhofRing 57,Jena,East,07743,Interessent,1441400,5,2022-12-30
ACC005969,Lindau,5969,Kleingewerbe,Energy,WaldAllee 145,Oberursel,West,61440,Partner,4826116,10,2023-12-13
ACC005970,Thilo Scholtz,5970,Privatkunde,Energy,RathausRing 99,Wuppertal,West,42103,Kunde,393616,1,2020-08-18
ACC005971,Hans-Otto Koch B.Eng.,5971,Privatkunde,Energy,SeePlatz 37,Bad Vilbel,West,61118,Interessent,236360,1,2022-10-15
ACC005972,Thorsten Bohlander-Buchholz,5972,Privatkunde,Energy,RathausRing 61,Hannover,North,30559,Kunde,108802,1,2020-01-10
ACC005973,Liselotte Boucsein,5973,Privatkunde,Energy,BirkenStraße 137,Wasserburg am Inn,South,83512,Partner,292590,1,2023-10-13
ACC005974,Sönke Rädel,5974,Privatkunde,Energy,KirchAllee 121,Garching,South,85748,Interessent,336836,1,2023-06-25
ACC005975,Babette Riehl,5975,Privatkunde,Energy,BrunnenWeg 132,Hamburg,North,20095,Partner,325106,1,2020-08-14
ACC005976,Dorothe Heinrich,5976,Privatkunde,Energy,HauptPlatz 34,Waldshut-Tiengen,South,79761,Kunde,365524,1,2022-11-01
ACC005977,Reichmann Naser GmbH,5977,Kleingewerbe,Energy,MondRing 74,Essen,West,45127,Kunde,548796,100,2023-02-05
ACC005978,Klaus-Michael Etzold,5978,Kleingewerbe,Energy,BrunnenGasse 73,Böblingen,South,71032,Interessent,2301655,5,2022-07-21
ACC005979,Dr. Christel Vogt,5979,Privatkunde,Energy,BeethovenWeg 32,Berlin,East,13353,Partner,280055,1,2020-08-25
ACC005980,Hande KG,5980,Kleingewerbe,Energy,TalGasse 13,Hamburg,North,21109,Kunde,4125926,50,2021-10-01
ACC005981,Arndt Henck-Metz,5981,Privatkunde,Energy,BirkenPlatz 124,Hamburg,North,21109,Partner,44303,1,2020-09-26
ACC005982,Gerhild Kallert,5982,Kleingewerbe,Energy,MondStraße 76,Berlin,East,10405,Kunde,3686335,25,2023-01-14
ACC005983,Frau Antonia Hermighausen,5983,Privatkunde,Energy,SchulRing 45,Lörrach,South,79539,Kunde,68799,1,2021-11-22
ACC005984,Nico Weiß,5984,Privatkunde,Energy,SternPlatz 89,Frankfurt am Main,West,60486,Kunde,331530,1,2020-10-18
ACC005985,Birgitta Preiß,5985,Kleingewerbe,Energy,MozartAllee 55,Berlin,East,10623,Partner,2434957,5,2022-09-21
ACC005986,Univ.Prof. Anett Kobelt,5986,Privatkunde,Energy,KirchPlatz 123,Berlin,East,13353,Kunde,77857,1,2021-11-09
ACC005987,Reiner Kallert,5987,Privatkunde,Energy,SchulGasse 87,Köln,West,50937,Kunde,151796,1,2020-08-04
ACC005988,Dipl.-Ing. Volkmar Kruschwitz MBA.,5988,Privatkunde,Energy,KirchWeg 24,Freiburg,South,79111,Interessent,461943,1,2022-04-17
ACC005989,Univ.Prof. Angelika Pölitz,5989,Privatkunde,Energy,BahnhofWeg 97,Altötting,South,84503,Interessent,11624,1,2022-02-04
ACC005990,Boris Weitzel,5990,Privatkunde,Energy,WiesenRing 126,München,South,81241,Interessent,225715,1,2023-03-08
ACC005991,Lorch e.G.,5991,Kleingewerbe,Energy,WiesenGasse 74,Wuppertal,West,42103,Interessent,2867168,25,2022-05-23
ACC005992,Berger AG & Co. OHG,5992,Kleingewerbe,Energy,HeideRing 80,Bergheim,West,50126,Partner,2663000,5,2023-11-11
ACC005993,Johan Haase,5993,Privatkunde,Energy,SternGasse 63,Bergisch Gladbach,West,51465,Interessent,452480,1,2023-05-14
ACC005994,Hedda Kuhl,5994,Privatkunde,Energy,SonnenGasse 14,Berlin,East,10405,Partner,112458,1,2020-08-21
ACC005995,Saban Wilms,5995,Privatkunde,Energy,RathausGasse 122,München,South,81927,Partner,138083,1,2021-12-25
ACC005996,Hans-Jörg Fliegner,5996,Privatkunde,Energy,SonnenPlatz 135,Berlin,East,10785,Interessent,467583,1,2020-10-05
ACC005997,Anneke Jungfer B.A.,5997,Privatkunde,Energy,WaldPlatz 56,Berlin,East,10243,Kunde,158325,1,2022-03-02
ACC005998,Gertz e.G.,5998,Kleingewerbe,Energy,SternAllee 84,Leipzig,East,04229,Interessent,2504335,25,2022-11-23
ACC005999,Ferdinand Karge B.Eng.,5999,Privatkunde,Energy,SchillerGasse 144,Osnabrück,North,49074,Partner,189006,1,2020-12-30
ACC006000,Saban Löwer,6000,Privatkunde,Energy,TannenGasse 14,Bayreuth,South,95444,Kunde,255932,1,2021-09-03
ACC006001,Dipl.-Ing. Kay-Uwe Dörr,6001,Privatkunde,Energy,TalPlatz 36,Altötting,South,84503,Partner,345236,1,2020-01-12
ACC006002,Univ.Prof. Siegried Neuschäfer MBA.,6002,Privatkunde,Energy,MarktAllee 75,Bad Vilbel,West,61118,Kunde,379105,1,2020-06-26
ACC006003,Seidel,6003,Gewerbekunde,Energy,MondPlatz 146,Meißen,East,01662,Partner,2924819,25,2021-01-10
ACC006004,Louis Häring-Putz,6004,Privatkunde,Energy,HeideWeg 6,Donauwörth,South,86609,Kunde,266394,1,2021-06-16
ACC006005,Evelin Weller,6005,Privatkunde,Energy,BlumenAllee 46,Freiburg,South,79111,Partner,33350,1,2022-01-22
ACC006006,Bogdan Hendriks,6006,Privatkunde,Energy,MarktWeg 82,Essen,West,45239,Interessent,269430,1,2023-03-13
ACC006007,Tabea Röhricht,6007,Privatkunde,Energy,BirkenRing 11,Donauwörth,South,86609,Interessent,68743,1,2022-03-24
ACC006008,Robert Radisch,6008,Privatkunde,Energy,HeideGasse 4,Essen,West,45239,Interessent,170347,1,2020-01-07
ACC006009,Polina Gude B.Eng.,6009,Privatkunde,Energy,KirchRing 124,Berlin,East,10115,Partner,91905,1,2021-12-03
ACC006010,Edit Naser,6010,Privatkunde,Energy,MondGasse 76,Bremerhaven,North,27568,Partner,294313,1,2022-12-27
ACC006011,Rohleder,6011,Gewerbekunde,Energy,SternGasse 33,Hamburg,North,22297,Partner,2355553,10,2020-05-17
ACC006012,Hanspeter Bien-Hahn,6012,Privatkunde,Energy,KirchStraße 117,Berlin,East,13187,Partner,159855,1,2022-05-28
ACC006013,Univ.Prof. Hans-Günther Schmiedt B.Sc.,6013,Privatkunde,Energy,BeethovenGasse 56,Pullach,South,82049,Kunde,109583,1,2022-11-24
ACC006014,Bernd Staude,6014,Privatkunde,Energy,TannenWeg 111,Hamburg,North,21029,Interessent,26334,1,2022-05-29
ACC006015,Inken Täsche,6015,Privatkunde,Energy,LindenAllee 34,Bergisch Gladbach,West,51465,Kunde,43382,1,2023-11-09
ACC006016,Laszlo Biggen,6016,Privatkunde,Energy,BahnhofWeg 18,Offenbach am Main,West,63065,Partner,156499,1,2023-06-07
ACC006017,Käte Säuberlich,6017,Privatkunde,Energy,HauptPlatz 123,Stegen,South,79252,Interessent,416888,1,2023-08-03
ACC006018,Bolzmann,6018,Kleingewerbe,Energy,GoetheGasse 148,Wasserburg am Inn,South,83512,Partner,4267569,25,2020-01-05
ACC006019,Hörle Ruppert AG & Co. KGaA,6019,Kleingewerbe,Energy,SternPlatz 128,Berlin,East,12555,Kunde,1042152,25,2021-08-10
ACC006020,Ole Metz,6020,Privatkunde,Energy,BlumenStraße 118,Hamburg,North,21029,Kunde,33841,1,2020-07-04
ACC006021,Liane Gehringer,6021,Privatkunde,Energy,MarktPlatz 129,München,South,80796,Partner,39952,1,2022-01-17
ACC006022,Nuran Schinke-Tröst,6022,Kleingewerbe,Energy,KirchWeg 100,Berlin,East,10623,Kunde,1048886,10,2023-05-24
ACC006023,Prof. Leila Kohl,6023,Privatkunde,Energy,KirchAllee 137,Verden,North,27283,Kunde,143775,1,2021-02-06
ACC006024,Sandy Röhrdanz,6024,Privatkunde,Energy,HauptPlatz 144,Leverkusen,West,51373,Partner,166054,1,2021-01-15
ACC006025,Anny Pruschke B.Eng.,6025,Privatkunde,Energy,SternWeg 77,Leipzig,East,04103,Partner,466107,1,2020-12-15
ACC006026,Juan Zirme-Kobelt,6026,Privatkunde,Energy,BlumenGasse 19,Hamburg,North,21109,Partner,497981,1,2023-03-11
ACC006027,Maja Rudolph-Hering,6027,Privatkunde,Energy,SonnenRing 53,Grünwald,South,82031,Interessent,148128,1,2020-03-29
ACC006028,Guenter Rosenow-Dobes,6028,Gewerbekunde,Energy,TalPlatz 46,Berlin,East,14052,Kunde,2786539,100,2022-09-28
ACC006029,Alexandra Wulf,6029,Privatkunde,Energy,BirkenWeg 149,Hamburg,North,22041,Partner,491540,1,2020-06-08
ACC006030,Larissa Scholl,6030,Privatkunde,Energy,SeeAllee 101,Hamburg,North,20095,Interessent,435532,1,2021-02-26
ACC006031,Winfried Gertz B.A.,6031,Privatkunde,Energy,SonnenPlatz 52,Hamburg,North,21109,Partner,337175,1,2020-07-09
ACC006032,Gorlitz e.G.,6032,Kleingewerbe,Energy,MarktAllee 15,Frankfurt am Main,West,60486,Kunde,898420,10,2021-01-17
ACC006033,Hornig e.G.,6033,Kleingewerbe,Energy,SonnenStraße 77,Bergisch Gladbach,West,51465,Interessent,4982676,100,2022-11-10
ACC006034,Reimund Löwer-Lachmann,6034,Privatkunde,Energy,SonnenAllee 51,Hamburg,North,22143,Partner,387385,1,2020-10-01
ACC006035,Hanspeter Scholz,6035,Privatkunde,Energy,SonnenWeg 107,Hamburg,North,22041,Interessent,109556,1,2022-07-23
ACC006036,Karl-Heinz Mülichen,6036,Privatkunde,Energy,BeethovenRing 82,Frankfurt am Main,West,60594,Kunde,19855,1,2021-08-07
ACC006037,Hans-Uwe Segebahn-Drubin,6037,Privatkunde,Energy,SternStraße 86,Wuppertal,West,42103,Kunde,434099,1,2020-04-22
ACC006038,Ortrud Lindner B.Sc.,6038,Privatkunde,Energy,BahnhofPlatz 23,Rüsselsheim,West,65428,Kunde,70275,1,2020-07-09
ACC006039,Martin,6039,Kleingewerbe,Energy,SchillerAllee 75,Osnabrück,North,49074,Partner,1698265,5,2021-01-20
ACC006040,Weller AG & Co. OHG,6040,Gewerbekunde,Energy,HauptStraße 33,Berlin,East,10405,Partner,3792915,10,2023-08-21
ACC006041,Krystyna Vogt,6041,Kleingewerbe,Energy,MozartPlatz 131,Dortmund,West,44135,Interessent,941527,5,2022-02-03
ACC006042,Prof. Laurenz Hartmann B.Eng.,6042,Kleingewerbe,Energy,EichenPlatz 140,Duisburg,West,47051,Partner,2068180,100,2022-12-10
ACC006043,Margareta Henk,6043,Privatkunde,Energy,GoetheGasse 35,Hamburg,North,21029,Interessent,27548,1,2023-11-12
ACC006044,Mattias Rose-Wesack,6044,Privatkunde,Energy,SonnenGasse 96,Leipzig,East,04229,Partner,351770,1,2022-08-16
ACC006045,Sergio Hölzenbecher,6045,Privatkunde,Energy,GoethePlatz 112,Sonthofen,South,87527,Kunde,483684,1,2021-08-18
ACC006046,Tobias Kaul,6046,Privatkunde,Energy,MozartWeg 95,Berlin,East,12043,Kunde,344684,1,2020-05-03
ACC006047,Univ.Prof. Bernadette Faust,6047,Privatkunde,Energy,ParkGasse 7,Frankfurt am Main,West,60594,Partner,181057,1,2023-05-07
ACC006048,Ing. Almut Rohleder,6048,Privatkunde,Energy,MozartWeg 141,Hamburg,North,21109,Partner,330318,1,2020-06-23
ACC006049,Hansjörg Scheel-Wilms,6049,Privatkunde,Energy,EichenAllee 37,Dresden,East,01309,Kunde,231964,1,2022-07-12
ACC006050,Kirsten Stiffel,6050,Privatkunde,Energy,KirchGasse 50,Duisburg,West,47051,Partner,37312,1,2021-10-21
ACC006051,Heinz-Günther Spieß-Hethur,6051,Privatkunde,Energy,RathausRing 80,Langen,West,63225,Interessent,129680,1,2023-07-19
ACC006052,Renato Rohleder,6052,Privatkunde,Energy,KirchAllee 9,Hamburg,North,22041,Partner,8142,1,2020-03-17
ACC006053,Ruppert Kostolzin GmbH,6053,Kleingewerbe,Energy,SchillerRing 91,Köln,West,50937,Kunde,4853620,100,2020-01-10
ACC006054,Univ.Prof. Anneke Hande,6054,Privatkunde,Energy,BergPlatz 81,Leipzig,East,04103,Partner,214241,1,2021-02-25
ACC006055,Rose GmbH & Co. KGaA,6055,Kleingewerbe,Energy,BlumenGasse 87,Oberursel,West,61440,Interessent,2296042,100,2020-12-25
ACC006056,Frau Mariechen Stumpf,6056,Privatkunde,Energy,SchillerStraße 144,Gelsenkirchen,West,45879,Interessent,52726,1,2022-03-07
ACC006057,Winkler AG & Co. OHG,6057,Kleingewerbe,Energy,ParkAllee 65,Achim,North,28832,Interessent,827392,5,2021-03-12
ACC006058,Lea Kallert,6058,Privatkunde,Energy,HeideGasse 141,Köln,West,50823,Kunde,194813,1,2020-09-24
ACC006059,Fedor Gröttner,6059,Privatkunde,Energy,SonnenAllee 100,Hannover,North,30559,Interessent,472214,1,2022-12-03
ACC006060,Heiderose Ring,6060,Gewerbekunde,Energy,BrunnenPlatz 114,Chemnitz,East,09111,Interessent,106178,100,2020-08-01
ACC006061,Ernst-Otto Schacht-Wulf,6061,Privatkunde,Energy,ParkRing 38,Karlsruhe,South,76227,Interessent,474960,1,2022-08-20
ACC006062,Sigrid Pergande,6062,Privatkunde,Energy,WaldStraße 20,Garching,South,85748,Kunde,411293,1,2020-01-06
ACC006063,Luzie Benthin,6063,Privatkunde,Energy,BergGasse 128,Fürth,South,90762,Partner,163059,1,2023-03-05
ACC006064,Sepp Gehringer,6064,Privatkunde,Energy,SchillerRing 75,Tübingen,South,72070,Partner,277374,1,2023-12-19
ACC006065,Dr. Adelgunde Albers MBA.,6065,Privatkunde,Energy,RathausStraße 123,Freiburg,South,79098,Kunde,350866,1,2021-11-29
ACC006066,Theres Krein-Bolnbach,6066,Privatkunde,Energy,GoetheAllee 91,Hamburg,North,22453,Partner,155570,1,2021-06-07
ACC006067,Boris Wilms,6067,Privatkunde,Energy,RathausPlatz 5,Bassum,North,27211,Interessent,266326,1,2020-07-11
ACC006068,Johanna Gutknecht-Bruder,6068,Privatkunde,Energy,GoethePlatz 77,Essen,West,45127,Interessent,425820,1,2021-06-05
ACC006069,Meinrad Gröttner,6069,Privatkunde,Energy,SeePlatz 136,Köln,West,51065,Interessent,391697,1,2020-08-31
ACC006070,Ruth Bauer,6070,Privatkunde,Energy,BlumenRing 89,Wuppertal,West,42103,Interessent,105515,1,2022-08-22
ACC006071,Wilfried Bolzmann,6071,Privatkunde,Energy,HeideGasse 138,Bremerhaven,North,27570,Interessent,15279,1,2020-04-17
ACC006072,Katalin Blümel-Schmiedecke,6072,Privatkunde,Energy,SeePlatz 17,Sindelfingen,South,71065,Partner,337682,1,2021-08-01
ACC006073,Holsten,6073,Kleingewerbe,Energy,BirkenPlatz 123,Bremen,North,28719,Kunde,270304,5,2023-11-26
ACC006074,Gabriel Schüler,6074,Privatkunde,Energy,MozartWeg 130,Köln,West,51065,Partner,179319,1,2021-10-09
ACC006075,Stavros Weihmann,6075,Privatkunde,Energy,BrunnenStraße 21,Esslingen,South,73728,Kunde,351129,1,2022-11-03
ACC006076,Bloch Meyer GmbH & Co. KG,6076,Kleingewerbe,Energy,TalGasse 138,Verden,North,27283,Interessent,4170335,25,2022-04-10
ACC006077,Univ.Prof. Johannes Gunpf,6077,Privatkunde,Energy,SeeStraße 8,Hamburg,North,20535,Interessent,149405,1,2022-05-23
ACC006078,Mara Lehmann B.A.,6078,Privatkunde,Energy,KirchGasse 30,Bremerhaven,North,27570,Partner,180877,1,2022-03-19
ACC006079,Ottomar Koch,6079,Privatkunde,Energy,BahnhofAllee 146,Leverkusen,West,51373,Kunde,443826,1,2021-09-01
ACC006080,Univ.Prof. Fredy Hiller B.Sc.,6080,Privatkunde,Energy,RosenPlatz 33,Landshut,South,84028,Kunde,317357,1,2021-07-30
ACC006081,Dipl.-Ing. Inge Schinke B.Eng.,6081,Privatkunde,Energy,SeeWeg 64,Hamburg,North,22041,Kunde,87021,1,2020-08-17
ACC006082,Fröhlich Bohlander Stiftung & Co. KG,6082,Kleingewerbe,Energy,LindenAllee 50,Bremen,North,28195,Kunde,2515603,100,2022-11-24
ACC006083,Svenja Etzold MBA.,6083,Privatkunde,Energy,BrunnenRing 139,Hamburg,North,21073,Interessent,226628,1,2022-12-04
ACC006084,Univ.Prof. Birgitta Scheuermann,6084,Gewerbekunde,Energy,BeethovenGasse 31,Kehl,South,77694,Kunde,4489597,10,2020-02-06
ACC006085,H.-Dieter Bähr-Roht,6085,Privatkunde,Energy,WiesenGasse 84,Berlin,East,10115,Partner,8598,1,2020-07-11
ACC006086,Petar Nohlmans,6086,Privatkunde,Energy,WiesenGasse 122,Berlin,East,13187,Partner,203744,1,2021-02-19
ACC006087,Dipl.-Ing. Ulrike Biggen B.A.,6087,Kleingewerbe,Energy,ParkPlatz 57,Hildesheim,North,31134,Partner,4201374,25,2023-12-10
ACC006088,Raphael Zänker,6088,Privatkunde,Energy,MarktPlatz 7,Wuppertal,West,42103,Interessent,150233,1,2020-09-02
ACC006089,Alicia Kuhl,6089,Privatkunde,Energy,HeideAllee 86,Gelsenkirchen,West,45879,Interessent,206573,1,2021-04-14
ACC006090,Anne-Marie Gude,6090,Privatkunde,Energy,KirchGasse 12,Oldenburg,North,26122,Kunde,465996,1,2020-11-01
ACC006091,Edelbert Meyer B.A.,6091,Privatkunde,Energy,SeeGasse 7,Köln,West,50937,Partner,243761,1,2021-08-20
ACC006092,Eigenwillig GmbH,6092,Kleingewerbe,Energy,SternWeg 104,Berlin,East,10115,Interessent,456575,50,2021-09-28
ACC006093,Milena Geißler,6093,Privatkunde,Energy,MarktWeg 5,Wiesbaden,West,65183,Interessent,498720,1,2021-08-06
ACC006094,Hagen Kusch B.Sc.,6094,Privatkunde,Energy,RathausPlatz 31,Erlangen,South,91054,Kunde,288118,1,2020-12-19
ACC006095,Kirsten Budig MBA.,6095,Privatkunde,Energy,BrunnenGasse 114,Donauwörth,South,86609,Kunde,272885,1,2020-07-19
ACC006096,Edmund Gehringer,6096,Privatkunde,Energy,TalRing 118,Freising,South,85354,Interessent,253708,1,2020-11-30
ACC006097,Arnold Schleich,6097,Privatkunde,Energy,ParkAllee 81,Berlin,East,13187,Partner,493678,1,2021-09-08
ACC006098,Ackermann GmbH,6098,Kleingewerbe,Energy,TannenRing 123,Görlitz,East,02826,Interessent,2081221,5,2023-12-04
ACC006099,Emanuel Wende,6099,Privatkunde,Energy,KirchStraße 117,Gräfelfing,South,82166,Partner,137590,1,2020-01-04
ACC006100,Dr. Ruthild Pieper,6100,Privatkunde,Energy,BahnhofPlatz 107,Leipzig,East,04103,Partner,119029,1,2021-06-06
ACC006101,Junck,6101,Kleingewerbe,Energy,BergWeg 142,Köln,West,50823,Partner,1126638,50,2022-06-20
ACC006102,Möchlichen GmbH & Co. KGaA,6102,Kleingewerbe,Energy,WaldAllee 58,Köln,West,50667,Kunde,2596955,25,2022-03-14
ACC006103,Ruppert,6103,Kleingewerbe,Energy,BlumenRing 44,Troisdorf,West,53840,Partner,3205416,10,2020-10-11
ACC006104,Gülay Eberhardt,6104,Privatkunde,Energy,HauptPlatz 50,Erlangen,South,91052,Interessent,210977,1,2020-07-22
ACC006105,Elmar Mende B.Sc.,6105,Privatkunde,Energy,RathausRing 67,Wuppertal,West,42103,Partner,466119,1,2020-06-12
ACC006106,Florentine Hettner,6106,Privatkunde,Energy,WiesenRing 32,Berlin,East,13187,Kunde,494421,1,2023-10-16
ACC006107,Ottfried Geisler,6107,Privatkunde,Energy,TannenGasse 106,Frankfurt am Main,West,60594,Interessent,39578,1,2023-01-26
ACC006108,Angelina Faust,6108,Privatkunde,Energy,KirchRing 92,Kehl,South,77694,Interessent,495353,1,2022-05-31
ACC006109,Evi Peukert-Beyer,6109,Privatkunde,Energy,TannenAllee 26,Köln,West,51065,Interessent,159135,1,2021-02-09
ACC006110,Löwer GbR,6110,Gewerbekunde,Energy,MondPlatz 124,Hamburg,North,21073,Partner,450269,25,2023-02-18
ACC006111,Anka Hellwig,6111,Privatkunde,Energy,BahnhofWeg 85,Bremen,North,28203,Partner,22479,1,2020-12-29
ACC006112,Daniela Striebitz B.Eng.,6112,Privatkunde,Energy,WaldRing 17,Potsdam,East,14467,Interessent,410097,1,2023-11-23
ACC006113,Kuhl GmbH & Co. KGaA,6113,Kleingewerbe,Energy,MozartWeg 88,Bad Krozingen,South,79189,Partner,2669010,25,2021-11-20
ACC006114,Dörr,6114,Kleingewerbe,Energy,BahnhofRing 6,Bonn,West,53111,Partner,4666677,100,2023-05-04
ACC006115,Torben Mohaupt-Weinhage,6115,Privatkunde,Energy,KirchStraße 120,München,South,80539,Interessent,496534,1,2023-03-17
ACC006116,Univ.Prof. Juliana Geißler B.A.,6116,Privatkunde,Energy,MarktStraße 134,Merseburg,East,06217,Partner,158525,1,2023-01-12
ACC006117,Ahmed Fritsch,6117,Kleingewerbe,Energy,SonnenAllee 98,Berlin,East,12347,Partner,3604137,100,2022-03-31
ACC006118,Theobald Nohlmans,6118,Privatkunde,Energy,SternAllee 113,Wilhelmshaven,North,26382,Interessent,191403,1,2023-09-26
ACC006119,Herr Lutz Gude,6119,Privatkunde,Energy,BrunnenAllee 86,Berlin,East,12043,Partner,297529,1,2021-03-12
ACC006120,Pölitz Linke AG & Co. KGaA,6120,Gewerbekunde,Energy,MozartWeg 123,Düsseldorf,West,40210,Partner,1334775,10,2020-02-15
ACC006121,Nadeshda Nohlmans,6121,Privatkunde,Energy,SonnenPlatz 80,Stegen,South,79252,Kunde,135322,1,2023-01-18
ACC006122,Edelgard Wiek MBA.,6122,Privatkunde,Energy,SonnenAllee 130,Berlin,East,10785,Partner,138447,1,2021-12-18
ACC006123,Riehl GbR,6123,Kleingewerbe,Energy,MarktAllee 125,Bremen,North,28719,Kunde,1161623,5,2022-03-18
ACC006124,Sigurd Plath,6124,Privatkunde,Energy,WaldGasse 25,München,South,80796,Kunde,246132,1,2021-10-01
ACC006125,Prof. Miodrag Juncken,6125,Privatkunde,Energy,GoetheAllee 48,Troisdorf,West,53840,Partner,73457,1,2021-01-24
ACC006126,Frau Gerta Hein,6126,Privatkunde,Energy,MarktGasse 64,Karlsruhe,South,76227,Interessent,164836,1,2022-07-01
ACC006127,Wencke Weimer B.Sc.,6127,Kleingewerbe,Energy,LindenRing 141,Berlin,East,10115,Partner,2091259,25,2020-08-01
ACC006128,Zobel Trapp KG,6128,Kleingewerbe,Energy,ParkGasse 43,Bad Krozingen,South,79189,Partner,476749,10,2022-06-14
ACC006129,Dipl.-Ing. Marisa Drubin,6129,Privatkunde,Energy,MarktStraße 113,Hamburg,North,20249,Partner,197141,1,2022-03-12
ACC006130,Iwona Tlustek B.Sc.,6130,Privatkunde,Energy,GoethePlatz 4,Sonthofen,South,87527,Kunde,443087,1,2021-06-11
ACC006131,Ortmann Heinz GmbH,6131,Gewerbekunde,Energy,RathausRing 144,Braunschweig,North,38100,Partner,3210128,100,2021-03-19
ACC006132,Stefano Austermühle-Knappe,6132,Privatkunde,Energy,RosenPlatz 28,Rosenheim,South,83022,Partner,335036,1,2023-03-21
ACC006133,Hans-Heinrich Riehl,6133,Privatkunde,Energy,MarktAllee 84,Berlin,East,13187,Partner,38894,1,2020-08-07
ACC006134,August Speer-Geißler,6134,Privatkunde,Energy,SchulWeg 29,Reutlingen,South,72764,Kunde,473512,1,2022-05-23
ACC006135,Dr. Magnus Keudel,6135,Privatkunde,Energy,SchulPlatz 129,München,South,81927,Interessent,53743,1,2021-08-04
ACC006136,Stiebitz Freudenberger AG,6136,Kleingewerbe,Energy,TalAllee 128,Köln,West,50937,Partner,3540703,100,2023-08-07
ACC006137,Stoll Speer GmbH,6137,Gewerbekunde,Energy,KirchStraße 143,Meißen,East,01662,Kunde,4686350,100,2021-02-19
ACC006138,Reinald Käster,6138,Privatkunde,Energy,SchulStraße 120,Sonthofen,South,87527,Kunde,499074,1,2022-07-16
